Age,BusinessTravel,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MonthlyHours,DaysWorked,CompanyRatiotoCareer,RoleRatioToCompany,RoleRatioToCareer,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,FieldVsDept_Life Sciences - Human Resources,FieldVsDept_Life Sciences - Research & Development,FieldVsDept_Life Sciences - Sales,FieldVsDept_Marketing - Sales,FieldVsDept_Medical - Human Resources,FieldVsDept_Medical - Research & Development,FieldVsDept_Medical - Sales,FieldVsDept_Other - Human Resources,FieldVsDept_Other - Research & Development,FieldVsDept_Other - Sales,FieldVsDept_Technical Degree - Human Resources,FieldVsDept_Technical Degree - Research & Development,FieldVsDept_Technical Degree - Sales
0.438571607196114,-0.14600047368105515,-0.38962463977651984,-1.0223265297578163,0.09410816458628422,1.165648116411133,0.5005164499103568,0.3664927935071839,-0.9673699139098023,1.1490882426551468,-0.788912437266076,0.9835476096188943,0.10280006091503485,1.9014014620113946,2.3927996564857725,-1.577213636298092,0.22732690652101306,0.10091173521269603,0.15145017295033142,0.3268903567595677,-0.3325901629556041,-0.3530231059881805,-0.38531440081252927,-1.1644814322390813,-0.7718939050257194,-0.49620420574545426,-0.8516687195626712,-0.057699255496402695,-0.5952922318820891,0.7414167486513391,-0.6748670569485931,1.1969227683836485,-0.3442067124121277,-0.6825041873951881,-0.2421610524189263,-0.3226100637284648,0.8072703346825193,-0.1876466562602004,-0.45889893799628434,-0.27836470860143964,-0.3280893574623933,-0.22835770025073313,2.010999166349609,-0.5560218568936939,-0.23303063894802453,1.1209723223025718,-0.6993898519268722,-0.611417840515743,-0.09906332665982248,1.5443019203033557,-0.3442067124121277,-0.3442067124121277,-0.10394951169831569,-0.5679983344774453,-0.2596678376158977,-0.04412957816406878,-0.20883138573342558,-0.10862508931871369,-0.06246950475544243,-0.2617934788056634,-0.16415269654937487
2.410706423531736,-0.14600047368105515,-0.205903992045811,-0.8982437273137501,0.09410816458628422,0.2514317202319745,0.16142502885088517,-1.0619961630037702,1.7623110040422634,1.1490882426551468,1.545741813056479,1.0422602428480048,0.10280006091503485,-0.6023492758938416,-0.41792048794785797,-1.577213636298092,-0.9249853437751566,2.42564700835891,0.9267846404423268,0.3268903567595677,-0.3325901629556041,-0.3530231059881805,0.517848511342579,-0.320642422539071,0.8980094265896114,0.4186966416030715,-1.635131838750401,-0.057699255496402695,-1.1034459846632347,0.7414167486513391,-0.6748670569485931,1.1969227683836485,-0.3442067124121277,-0.6825041873951881,-0.2421610524189263,-0.3226100637284648,-1.2387424101162796,-0.1876466562602004,-0.45889893799628434,-0.27836470860143964,3.047950130825634,-0.22835770025073313,-0.49726524840644887,-0.5560218568936939,-0.23303063894802453,-0.8920826858114709,1.4298177150339313,1.6355427233796123,-0.09906332665982248,1.5443019203033557,-0.3442067124121277,-0.3442067124121277,-0.10394951169831569,-0.5679983344774453,-0.2596678376158977,-0.04412957816406878,-0.20883138573342558,-0.10862508931871369,-0.06246950475544243,-0.2617934788056634,-0.16415269654937487
-1.3144371184355501,-2.0239315664036277,-0.3065728401174323,-0.5259953199815516,-0.8840463945984262,-0.6627846759471839,0.9364911341296774,1.794981750018138,-0.057476274592447044,-1.5711843072500968,-0.5290797548014495,0.5572122297202218,-0.6895689479356836,-0.8805438023277568,-0.41792048794785797,1.168899446190464,1.3796391568171829,-0.6740000225027089,-0.623884294541664,0.3268903567595677,-0.1680539717626634,-0.3530231059881805,-0.38531440081252927,0.24191691726093578,-0.6643520688928474,-0.39817695140325715,0.9764118918753644,-0.37041937176186085,0.25163068941982036,0.7414167486513391,-0.6748670569485931,1.1969227683836485,-0.3442067124121277,-0.6825041873951881,-0.2421610524189263,-0.3226100637284648,0.8072703346825193,-0.1876466562602004,-0.45889893799628434,-0.27836470860143964,-0.3280893574623933,-0.22835770025073313,-0.49726524840644887,-0.5560218568936939,-0.23303063894802453,-0.8920826858114709,-0.6993898519268722,-0.611417840515743,-0.09906332665982248,1.5443019203033557,-0.3442067124121277,-0.3442067124121277,-0.10394951169831569,-0.5679983344774453,-0.2596678376158977,-0.04412957816406878,-0.20883138573342558,-0.10862508931871369,-0.06246950475544243,-0.2617934788056634,-0.16415269654937487
0.986386833956009,-0.14600047368105515,-0.22855448286192578,-0.8982437273137501,-0.8840463945984262,1.165648116411133,0.7911662393899039,0.3664927935071839,0.8524173647249083,1.1490882426551468,0.44753274135869825,0.783192508695575,0.10280006091503485,-0.32415474945992645,-0.41792048794785797,0.2535284186942788,0.22732690652101306,0.10091173521269603,0.9267846404423268,-1.0805162420086136,0.3255546018161587,1.0260990506626844,0.517848511342579,0.8044762570609426,-0.07229225964340757,-0.015064044799254522,0.19294877268763483,0.845714413714921,0.8162459702877599,0.7414167486513391,-0.6748670569485931,1.1969227683836485,-0.3442067124121277,-0.6825041873951881,-0.2421610524189263,-0.3226100637284648,0.8072703346825193,-0.1876466562602004,-0.45889893799628434,-0.27836470860143964,3.047950130825634,-0.22835770025073313,-0.49726524840644887,-0.5560218568936939,-0.23303063894802453,-0.8920826858114709,-0.6993898519268722,-0.611417840515743,-0.09906332665982248,1.5443019203033557,-0.3442067124121277,-0.3442067124121277,-0.10394951169831569,-0.5679983344774453,-0.2596678376158977,-0.04412957816406878,-0.20883138573342558,-0.10862508931871369,-0.06246950475544243,-0.2617934788056634,-0.16415269654937487
-0.21880666491576,-0.14600047368105515,-1.2427931271835102,2.2038263337879047,0.09410816458628422,0.2514317202319745,0.8880495025497529,0.3664927935071839,-0.057476274592447044,1.1490882426551468,-0.1423173136615745,-0.13157002868939066,-0.6895689479356836,0.7886233562757341,-0.41792048794785797,1.168899446190464,-0.9249853437751566,-0.15739218402577226,-0.623884294541664,0.3268903567595677,0.4900907930090994,0.7502746193325114,1.4210114234976872,0.8044762570609426,-0.43654845565995115,0.4179343622626002,0.9764118918753644,0.25502086076905545,0.9291690264613478,-1.3487690989164087,1.481773320691476,1.1969227683836485,-0.3442067124121277,-0.6825041873951881,-0.2421610524189263,-0.3226100637284648,0.8072703346825193,-0.1876466562602004,-0.45889893799628434,-0.27836470860143964,-0.3280893574623933,-0.22835770025073313,-0.49726524840644887,1.798490450693183,-0.23303063894802453,-0.8920826858114709,1.4298177150339313,1.6355427233796123,-0.09906332665982248,-0.6475417707203036,2.905230967148234,-0.3442067124121277,-0.10394951169831569,-0.5679983344774453,-0.2596678376158977,-0.04412957816406878,-0.20883138573342558,-0.10862508931871369,-0.06246950475544243,-0.2617934788056634,-0.16415269654937487
-0.766621891675655,-0.14600047368105515,1.412347740705501,1.831577926455706,-1.8622009537831365,1.165648116411133,0.06454176569103613,0.3664927935071839,-0.9673699139098023,0.24233072602006556,-0.8078985692359871,-0.15367526470130996,-0.6895689479356836,1.9014014620113946,2.3927996564857725,-0.6618426088019066,0.22732690652101306,-1.3197598205988794,-0.623884294541664,0.3268903567595677,-0.9907349277273669,-1.1804963999786993,-0.686368704864232,-1.1644814322390813,-0.7349741814209911,-0.6408680178312649,0.9764118918753644,-1.934019953089152,-1.4422151531839986,0.7414167486513391,-0.6748670569485931,1.1969227683836485,-0.3442067124121277,-0.6825041873951881,-0.2421610524189263,-0.3226100637284648,0.8072703346825193,-0.1876466562602004,2.1791290351778865,-0.27836470860143964,-0.3280893574623933,-0.22835770025073313,-0.49726524840644887,-0.5560218568936939,-0.23303063894802453,-0.8920826858114709,-0.6993898519268722,-0.611417840515743,-0.09906332665982248,1.5443019203033557,-0.3442067124121277,-0.3442067124121277,-0.10394951169831569,-0.5679983344774453,-0.2596678376158977,-0.04412957816406878,-0.20883138573342558,-0.10862508931871369,-0.06246950475544243,-0.2617934788056634,-0.16415269654937487
-1.533563209139508,-0.14600047368105515,-0.9307196981614841,-0.27782971509341925,0.09410816458628422,0.2514317202319745,1.6146739762486206,0.3664927935071839,-0.9673699139098023,1.1490882426551468,-0.8970693912969181,1.5032318524214046,-0.6895689479356836,1.6232069355774794,2.3927996564857725,-0.6618426088019066,0.22732690652101306,-1.0614559013604112,-0.623884294541664,0.3268903567595677,-0.6616625453414855,-0.6288475373183534,-0.686368704864232,-0.6019220924390744,-0.9120669648580022,-0.43498855854281643,0.9764118918753644,0.15078082201390275,0.8162459702877599,-1.3487690989164087,1.481773320691476,1.1969227683836485,-0.3442067124121277,-0.6825041873951881,-0.2421610524189263,-0.3226100637284648,0.8072703346825193,-0.1876466562602004,-0.45889893799628434,-0.27836470860143964,-0.3280893574623933,-0.22835770025073313,-0.49726524840644887,-0.5560218568936939,4.291281200250414,-0.8920826858114709,-0.6993898519268722,1.6355427233796123,-0.09906332665982248,-0.6475417707203036,2.905230967148234,-0.3442067124121277,-0.10394951169831569,-0.5679983344774453,-0.2596678376158977,-0.04412957816406878,-0.20883138573342558,-0.10862508931871369,-0.06246950475544243,-0.2617934788056634,-0.16415269654937487
1.8628911967718411,-0.14600047368105515,-0.920652813354322,-0.27782971509341925,1.0722627237709945,1.165648116411133,0.11298339727096066,0.3664927935071839,-0.057476274592447044,1.1490882426551468,0.07975643218873435,0.17874806156710682,0.4989845653403941,-0.04596022302601131,-0.41792048794785797,-0.6618426088019066,0.22732690652101306,0.3592156544511643,-0.623884294541664,-1.0805162420086136,-0.0035177805697227085,-0.9046719686485264,-0.38531440081252927,0.8044762570609426,-0.11154594455101553,0.21590431847320088,-0.5905143465000947,-1.4872769298527833,-1.2002371756691674,0.7414167486513391,-0.6748670569485931,-0.8354757937727447,-0.3442067124121277,1.465192475692422,-0.2421610524189263,-0.3226100637284648,-1.2387424101162796,-0.1876466562602004,-0.45889893799628434,-0.27836470860143964,-0.3280893574623933,-0.22835770025073313,2.010999166349609,-0.5560218568936939,-0.23303063894802453,1.1209723223025718,-0.6993898519268722,-0.611417840515743,-0.09906332665982248,-0.6475417707203036,-0.3442067124121277,-0.3442067124121277,-0.10394951169831569,1.760568542722918,-0.2596678376158977,-0.04412957816406878,-0.20883138573342558,-0.10862508931871369,-0.06246950475544243,-0.2617934788056634,-0.16415269654937487
-1.424000163787529,-0.14600047368105515,1.6388526488666488,-1.0223265297578163,-1.8622009537831365,-1.5770010721263423,-0.17766639220858643,0.3664927935071839,-0.9673699139098023,-0.6644267906150156,-0.6993149605541359,1.0623943113174599,-0.6895689479356836,0.23223430340790382,-0.41792048794785797,-0.6618426088019066,-0.9249853437751566,-0.6740000225027089,0.9267846404423268,0.3268903567595677,-0.3325901629556041,-0.3530231059881805,-0.38531440081252927,-0.03936275263906761,-0.617169753355859,-0.6268179966155775,0.45410314575021143,-0.057699255496402695,0.25163068941982036,-1.3487690989164087,1.481773320691476,-0.8354757937727447,-0.3442067124121277,-0.6825041873951881,-0.2421610524189263,3.0997173133497853,-1.2387424101162796,-0.1876466562602004,-0.45889893799628434,-0.27836470860143964,-0.3280893574623933,-0.22835770025073313,-0.49726524840644887,-0.5560218568936939,4.291281200250414,-0.8920826858114709,1.4298177150339313,1.6355427233796123,-0.09906332665982248,-0.6475417707203036,-0.3442067124121277,-0.3442067124121277,-0.10394951169831569,-0.5679983344774453,-0.2596678376158977,-0.04412957816406878,-0.20883138573342558,-0.10862508931871369,-0.06246950475544243,-0.2617934788056634,6.091888960832356
-0.437932755619718,1.7319306190415176,1.256311026194488,-0.4019125175374854,0.09410816458628422,0.2514317202319745,-1.727798602766171,0.3664927935071839,-0.057476274592447044,1.1490882426551468,0.26556453270325786,-1.2800567175379616,0.10280006091503485,2.17959598844531,2.3927996564857725,0.2535284186942788,0.22732690652101306,0.4883676140703984,-0.623884294541664,-2.487922840776795,0.9836993665879216,1.8535723446532033,0.517848511342579,0.8044762570609426,1.5005783195394489,-0.39603972928823833,0.5585648949752421,0.7120733383878022,1.0420920826349356,0.7414167486513391,-0.6748670569485931,1.1969227683836485,-0.3442067124121277,-0.6825041873951881,-0.2421610524189263,-0.3226100637284648,0.8072703346825193,-0.1876466562602004,-0.45889893799628434,-0.27836470860143964,-0.3280893574623933,-0.22835770025073313,-0.49726524840644887,-0.5560218568936939,-0.23303063894802453,-0.8920826858114709,-0.6993898519268722,-0.611417840515743,-0.09906332665982248,1.5443019203033557,-0.3442067124121277,-0.3442067124121277,-0.10394951169831569,-0.5679983344774453,-0.2596678376158977,-0.04412957816406878,-0.20883138573342558,-0.10862508931871369,-0.06246950475544243,-0.2617934788056634,-0.16415269654937487
